"order_number","product","customer_id","date","price"
973540,"FFJGD",63886,2020-09-27,160
912817,"FFJGD",70245,2020-12-20,160
892688,"FFJGD",62360,2020-07-10,160
616870,"FFJGD",30573,2020-01-01,160
789254,"FFJGD",11842,2020-11-22,160
822136,"FFJGD",39060,2020-11-07,160
391722,"FFJGD",50772,2020-02-12,160
909220,"FFJGD",49115,2020-02-22,160
648737,"FFJGD",42747,2020-11-20,160
544714,"FFJGD",93131,2020-04-04,160
991109,"FFJGD",97490,2020-02-25,160
747305,"FFJGD",80752,2020-12-13,160
671593,"FFJGD",89874,2020-11-30,160
251004,"FFJGD",57563,2020-11-26,160
802890,"FFJGD",20319,2020-03-13,160
476597,"FFJGD",51762,2020-02-09,160
720546,"FFJGD",78089,2020-05-01,160
566509,"FFJGD",17885,2020-11-21,160
429239,"FFJGD",73848,2020-07-09,160
144062,"FFJGD",14093,2020-07-10,160
898056,"FFJGD",25340,2020-09-30,160
829468,"FFJGD",43825,2020-02-25,160
611060,"FFJGD",30612,2020-09-05,160
483966,"FFJGD",25158,2020-12-06,160
717693,"FFJGD",49982,2020-02-09,160
576608,"FFJGD",12414,2020-09-28,160
71013,"FFJGD",79129,2020-10-15,160
84167,"FFJGD",12879,2020-02-14,160
900841,"FFJGD",30151,2020-10-15,160
342539,"FFJGD",84822,2020-09-25,160
601017,"FFJGD",15873,2020-04-27,160
684419,"FFJGD",65530,2020-12-27,160
342702,"FFJGD",28300,2020-06-02,160
861645,"FFJGD",38576,2020-01-28,160
494823,"FFJGD",94081,2020-07-23,160
236174,"FFJGD",10598,2020-09-19,160
465943,"FFJGD",21008,2020-03-09,160
740845,"FFJGD",93689,2020-03-13,160
89544,"FFJGD",86721,2020-02-29,160
384390,"FFJGD",74275,2020-05-27,160
555423,"FFJGD",72494,2020-10-17,160
938682,"FFJGD",87844,2020-12-11,160
340202,"FFJGD",89304,2020-05-24,160
188654,"FFJGD",83657,2020-04-29,160
733733,"FFJGD",64794,2020-09-01,160
64647,"FFJGD",82854,2020-11-25,160
25589,"FFJGD",32770,2020-03-22,160
102934,"FFJGD",88215,2020-05-09,160
760676,"FFJGD",18476,2020-05-16,160
752315,"FFJGD",28215,2020-11-23,160
383648,"FFJGD",29699,2020-04-30,160
760515,"FFJGD",96765,2020-04-23,160
571597,"FFJGD",80899,2020-10-03,160
656464,"FFJGD",14151,2020-01-28,160
967797,"FFJGD",19085,2020-09-01,160
216141,"FFJGD",11776,2020-06-16,160
398307,"FFJGD",18538,2020-08-26,160
9499,"FFJGD",21873,2020-04-10,160
135146,"FFJGD",28761,2020-12-17,160
524340,"FFJGD",48452,2020-11-15,160
466112,"FFJGD",69690,2020-12-13,160
377590,"FFJGD",75185,2020-02-02,160
284963,"FFJGD",92637,2020-01-31,160
272711,"FFJGD",76136,2020-06-14,160
218585,"FFJGD",50898,2020-01-24,160
696770,"FFJGD",23474,2020-02-04,160
965658,"FFJGD",78602,2020-06-03,160
539679,"FFJGD",80716,2020-12-31,160
181724,"FFJGD",57019,2020-01-16,160
685315,"FFJGD",84846,2020-08-08,160
436047,"FFJGD",48205,2020-04-24,160
535179,"FFJGD",95294,2020-03-04,160
427403,"FFJGD",38707,2020-02-13,160
454621,"FFJGD",36237,2020-08-25,160
673962,"FFJGD",29132,2020-05-26,160
900068,"FFJGD",80657,2020-09-14,160
297602,"FFJGD",30807,2020-07-31,160
731303,"FFJGD",68653,2020-12-11,160
987777,"FFJGD",53645,2020-10-23,160
16233,"FFJGD",47093,2020-03-07,160
948524,"FFJGD",22775,2020-08-06,160
554752,"FFJGD",16550,2020-11-30,160
280725,"FFJGD",63950,2020-05-09,160
950298,"FFJGD",35363,2020-10-28,160
764509,"FFJGD",40904,2020-06-04,160
726174,"FFJGD",55271,2020-12-19,160
179711,"FFJGD",75010,2020-08-07,160
893897,"FFJGD",18039,2020-11-27,160
62775,"FFJGD",64844,2020-02-22,160
34884,"FFJGD",90525,2020-12-17,160
245252,"FFJGD",86970,2020-01-08,160
728795,"FFJGD",58749,2020-03-21,160
594307,"FFJGD",63307,2020-11-20,160
446515,"FFJGD",91563,2020-04-11,160
61570,"FFJGD",46685,2020-06-04,160
938476,"FFJGD",40443,2020-07-27,160
989387,"FFJGD",51913,2020-08-10,160
660111,"FFJGD",82585,2020-12-11,160
277223,"FFJGD",49084,2020-07-08,160
646355,"FFJGD",54296,2020-11-28,160
828075,"FFJGD",28313,2020-08-01,160
339042,"FFJGD",27653,2020-03-01,160
387321,"FFJGD",71154,2020-01-07,160
960330,"FFJGD",75850,2020-04-15,160
56565,"FFJGD",58806,2020-08-23,160
768841,"FFJGD",64724,2020-11-08,160
170490,"FFJGD",79115,2020-01-12,160
76157,"FFJGD",52512,2020-06-11,160
120868,"FFJGD",74426,2020-10-18,160
285122,"FFJGD",62623,2020-03-13,160
437408,"FFJGD",12819,2020-08-21,160
453300,"FFJGD",85535,2020-10-21,160
959518,"FFJGD",20552,2020-01-12,160
149294,"FFJGD",59885,2020-08-23,160
604421,"FFJGD",78078,2020-08-18,160
41346,"FFJGD",93633,2020-06-12,160
584092,"FFJGD",28910,2020-11-03,160
251085,"FFJGD",86108,2020-04-19,160
113725,"FFJGD",47343,2020-12-29,160
96587,"FFJGD",73429,2020-09-21,160
217049,"FFJGD",42727,2020-06-04,160
453320,"FFJGD",81415,2020-04-04,160
102450,"FFJGD",19895,2020-11-22,160
630519,"FFJGD",76373,2020-01-05,160
351234,"FFJGD",49210,2020-10-05,160
156883,"FFJGD",45416,2020-10-17,160
779430,"FFJGD",63021,2020-09-01,160
374350,"FFJGD",48371,2020-12-07,160
992413,"FFJGD",82704,2020-04-11,160
417533,"FFJGD",76785,2020-10-11,160
822785,"FFJGD",93980,2020-05-19,160
659838,"FFJGD",96420,2020-07-07,160
835848,"FFJGD",30815,2020-12-04,160
633779,"FFJGD",70976,2020-08-31,160
209329,"FFJGD",15946,2020-09-24,160
24396,"FFJGD",27897,2020-06-22,160
596410,"FFJGD",63924,2020-10-25,160
727114,"FFJGD",49178,2020-01-27,160
18754,"FFJGD",39592,2020-07-26,160
699665,"FFJGD",39749,2020-04-23,160
565255,"FFJGD",62596,2020-06-27,160
725574,"FFJGD",71026,2020-07-14,160
190767,"FFJGD",67090,2020-04-12,160
598615,"FFJGD",69875,2020-06-09,160
316879,"FFJGD",81685,2020-09-18,160
959828,"FFJGD",40385,2020-08-29,160
895509,"FFJGD",97896,2020-02-28,160
430567,"FFJGD",15559,2020-05-28,160
792019,"FFJGD",48224,2020-08-18,160
947352,"FFJGD",54561,2020-09-25,160
38119,"FFJGD",96968,2020-03-26,160
463115,"FFJGD",84025,2020-11-09,160
949854,"FFJGD",50027,2020-11-18,160
547401,"FFJGD",18158,2020-12-10,160
582417,"FFJGD",43918,2020-12-18,160
905271,"FFJGD",18186,2020-12-11,160
154261,"FFJGD",59451,2020-11-03,160
169484,"FFJGD",80950,2020-11-19,160
989964,"FFJGD",17966,2020-02-29,160
516874,"FFJGD",86752,2020-09-16,160
207376,"FFJGD",25589,2020-06-12,160
631591,"FFJGD",14922,2020-10-31,160
347293,"FFJGD",24403,2020-08-22,160
131114,"FFJGD",23119,2020-10-07,160
198644,"FFJGD",97353,2020-08-18,160
729322,"FFJGD",77637,2020-08-13,160
60656,"FFJGD",11243,2020-08-07,160
379622,"FFJGD",26193,2020-09-07,160
309641,"FFJGD",63083,2020-05-18,160
511952,"FFJGD",66754,2020-08-29,160
46718,"FFJGD",71447,2020-04-22,160
685253,"FFJGD",61816,2020-04-01,160
760406,"FFJGD",47507,2020-02-04,160
340768,"FFJGD",86708,2020-08-31,160
246886,"FFJGD",79827,2020-03-30,160
781093,"FFJGD",95483,2020-04-21,160
241105,"FFJGD",20173,2020-11-12,160
14090,"JDABD",93262,2020-09-21,54
190070,"JDABD",15897,2020-05-14,54
717478,"JDABD",34481,2020-10-13,54
575074,"JDABD",78358,2020-11-03,54
618981,"JDABD",79886,2020-06-29,54
620413,"JDABD",73453,2020-08-12,54
189781,"JDABD",15316,2020-10-05,54
561100,"JDABD",72146,2020-08-08,54
175939,"JDABD",55858,2020-08-15,54
86573,"JDABD",17130,2020-08-15,54
250840,"JDABD",67822,2020-09-02,54
683014,"JDABD",25748,2020-07-17,54
510848,"JDABD",90836,2020-07-30,54
234167,"JDABD",42752,2020-06-27,54
422757,"JDABD",79311,2020-11-14,54
887515,"JDABD",77201,2020-10-07,54
476848,"JDABD",76853,2020-07-25,54
110298,"JDABD",25689,2020-05-22,54
877410,"JDABD",49912,2020-09-15,54
623054,"JDABD",15352,2020-09-26,54
564747,"JDABD",84935,2020-09-23,54
183530,"JDABD",82216,2020-07-31,54
472963,"JDABD",67713,2020-08-05,54
52502,"JDABD",31617,2020-05-17,54
859065,"JDABD",39605,2020-11-01,54
380047,"JDABD",30056,2020-07-11,54
640514,"JDABD",74002,2020-06-27,54
297922,"JDABD",19094,2020-07-04,54
566805,"JDABD",73499,2020-06-27,54
937116,"JDABD",80405,2020-07-14,54
671938,"JDABD",91089,2020-10-08,54
77592,"JDABD",53228,2020-05-20,54
352895,"JDABD",62132,2020-09-03,54
49489,"JDABD",47361,2020-05-21,54
685980,"JDABD",69173,2020-09-13,54
346190,"JDABD",70117,2020-10-05,54
493137,"JDABD",46857,2020-12-06,54
136053,"JDABD",84532,2020-10-16,54
154150,"JDABD",93740,2020-10-14,54
46078,"JDABD",76652,2020-10-10,54
410287,"JDABD",37139,2020-09-15,54
685716,"JDABD",69087,2020-08-06,54
779909,"JDABD",27187,2020-09-25,54
745447,"JDABD",22863,2020-07-04,54
470297,"JDABD",21993,2020-08-01,54
468032,"JDABD",79197,2020-09-14,54
304846,"JDABD",28378,2020-07-26,54
458793,"JDABD",91238,2020-07-10,54
444604,"JDABD",20128,2020-04-17,54
844367,"JDABD",88221,2020-07-26,54
120111,"JDABD",20602,2020-07-13,54
510662,"JDABD",54154,2020-08-09,54
714904,"JDABD",55585,2020-09-06,54
979227,"JDABD",63611,2020-05-01,54
811585,"JDABD",54111,2020-05-08,54
754199,"JDABD",82293,2020-08-10,54
82690,"JDABD",14068,2020-09-28,54
136256,"JDABD",26091,2020-08-10,54
835454,"JDABD",77275,2020-09-21,54
378034,"JDABD",31545,2020-09-25,54
629467,"JDABD",59567,2020-06-11,54
273247,"JDABD",26843,2020-07-17,54
991580,"JDABD",88018,2020-07-01,54
607471,"JDABD",88475,2020-11-14,54
156549,"JDABD",25000,2020-07-24,54
479776,"JDABD",32287,2020-10-05,54
631405,"JDABD",58193,2020-08-04,54
436692,"JDABD",32006,2020-10-31,54
568418,"JDABD",18467,2020-07-26,54
757638,"JDABD",99927,2020-08-10,54
508140,"JDABD",88761,2020-05-14,54
74930,"JDABD",55845,2020-07-05,54
296679,"JDABD",58008,2020-07-25,54
520758,"JDABD",15651,2020-08-08,54
661026,"JDABD",11168,2020-07-10,54
17123,"JDABD",55205,2020-07-16,54
990843,"JDABD",44740,2020-08-14,54
582660,"JDABD",85476,2020-10-17,54
540780,"JDABD",62012,2020-09-30,54
901394,"JDABD",38023,2020-09-10,54
241724,"JDABD",56179,2020-10-06,54
255571,"JDABD",55388,2020-06-03,54
343542,"JDABD",97581,2020-10-10,54
403868,"JDABD",92858,2020-09-02,54
588072,"JDABD",37377,2020-06-02,54
755070,"JDABD",63975,2020-09-28,54
440529,"JDABD",64582,2020-09-20,54
739995,"JDABD",18796,2020-07-20,54
510442,"JDABD",23153,2020-07-21,54
774088,"JDABD",12359,2020-10-14,54
287086,"JDABD",78587,2020-06-28,54
217901,"JDABD",77061,2020-10-09,54
232573,"JDABD",19461,2020-06-16,54
183893,"JDABD",29951,2020-08-30,54
906822,"JDABD",43526,2020-06-05,54
830381,"JDABD",37805,2020-08-16,54
232376,"JDABD",96337,2020-07-16,54
497303,"JDABD",96215,2020-05-20,54
911683,"JDABD",64311,2020-08-21,54
997161,"JDABD",33471,2020-08-14,54
231638,"JDABD",57083,2020-09-05,54
800948,"JDABD",92631,2020-09-26,54
113104,"JDABD",36111,2020-08-30,54
570691,"JDABD",97123,2020-07-26,54
664402,"JDABD",90349,2020-05-07,54
192450,"JDABD",47462,2020-10-16,54
883016,"JDABD",69690,2020-07-11,54
179563,"JDABD",47135,2020-09-18,54
407394,"JDABD",11112,2020-08-05,54
162670,"JDABD",57278,2020-06-16,54
869937,"JDABD",96219,2020-04-19,54
817322,"JDABD",51129,2020-07-21,54
970286,"JDABD",59825,2020-08-29,54
875674,"JDABD",93919,2020-06-19,54
611083,"JDABD",78517,2020-08-23,54
620061,"JDABD",45655,2020-06-19,54
406700,"JDABD",98241,2020-10-23,54
517405,"JDABD",78976,2020-08-07,54
651344,"JDABD",14861,2020-06-15,54
22484,"JDABD",26351,2020-08-10,54
5083,"JDABD",78376,2020-09-01,54
69871,"JDABD",16573,2020-10-21,54
417459,"JDABD",44604,2020-07-20,54
403165,"JDABD",91216,2020-06-29,54
366438,"JDABD",30151,2020-07-06,54
726189,"JDABD",24885,2020-06-03,54
11963,"JDABD",73512,2020-05-19,54
562961,"JDABD",84158,2020-06-22,54
38196,"JDABD",14490,2020-06-17,54
404881,"JDABD",27947,2020-07-03,54
673289,"JDABD",91642,2020-06-29,54
645185,"JDABD",89982,2020-08-30,54
469117,"JDABD",27086,2020-09-03,54
122732,"JDABD",62738,2020-05-22,54
968093,"JDABD",22682,2020-11-26,54
494002,"JDABD",30643,2020-05-26,54
454714,"JDABD",17707,2020-06-06,54
287369,"JDABD",60349,2020-09-13,54
293059,"JDABD",17680,2020-09-08,54
872786,"JDABD",75538,2020-08-04,54
462947,"JDABD",24559,2020-08-07,54
541959,"JDABD",33433,2020-12-06,54
5785,"JDABD",98626,2020-08-11,54
397064,"JDABD",63055,2020-07-10,54
155836,"JDABD",87106,2020-05-14,54
897154,"JDABD",86586,2020-05-31,54
515558,"JDABD",18919,2020-10-21,54
125035,"JDABD",36686,2020-07-05,54
767241,"JDABD",45286,2020-08-19,54
184297,"JDABD",62610,2020-09-30,54
902207,"JDABD",47039,2020-09-14,54
292176,"JDABD",63971,2020-10-04,54
62998,"JDABD",53490,2020-05-22,54
335945,"JDABD",38815,2020-05-03,54
848225,"JDABD",82236,2020-06-11,54
969916,"JDABD",85086,2020-10-12,54
272837,"JDABD",66704,2020-12-09,54
351727,"JDABD",19109,2020-07-17,54
315932,"JDABD",50465,2020-05-04,54
867983,"JDABD",61948,2020-06-12,54
916984,"JDABD",86657,2020-09-01,54
416915,"JDABD",71859,2020-04-29,54
274109,"JDABD",43128,2020-08-04,54
480160,"JDABD",19849,2020-06-11,54
907845,"JDABD",43634,2020-09-30,54
458098,"JDABD",53585,2020-09-21,54
512930,"JDABD",51907,2020-05-02,54
305631,"JDABD",35248,2020-07-26,54
475086,"JDABD",12668,2020-07-28,54
937519,"JDABD",48125,2020-06-14,54
663560,"JDABD",74273,2020-09-27,54
232489,"JDABD",34773,2020-08-16,54
662996,"JDABD",54323,2020-05-28,54
253941,"JDABD",89757,2020-07-22,54
881356,"JDABD",55815,2020-08-04,54
453441,"JDABD",40453,2020-08-02,54
168054,"JDABD",12313,2020-06-17,54
832821,"JDABD",49757,2020-08-26,54
534900,"JDABD",20501,2020-07-31,54
721199,"JDABD",28598,2020-07-02,54
574219,"JDABD",93237,2020-05-27,54
191920,"JDABD",89617,2020-10-07,54
151980,"JDABD",99426,2020-09-22,54
359276,"JDABD",59216,2020-07-06,54
720690,"JDABD",33312,2020-08-11,54
611929,"JDABD",62386,2020-09-13,54
466798,"JDABD",25056,2020-09-02,54
178153,"JDABD",60211,2020-09-01,54
650989,"JDABD",38198,2020-10-05,54
622478,"JDABD",37568,2020-05-29,54
363268,"JDABD",81965,2020-09-28,54
122474,"JDABD",50416,2020-05-13,54
733727,"JDABD",35595,2020-05-08,54
296329,"JDABD",69716,2020-05-23,54
949996,"JDABD",67740,2020-09-10,54
243803,"JDABD",30000,2020-04-22,54
339083,"JDABD",67294,2020-08-09,54
290834,"JDABD",71726,2020-09-05,54
258687,"JDABD",99215,2020-05-22,54
419241,"JDABD",32943,2020-09-19,54
858166,"JDABD",23717,2020-09-13,54
331468,"JDABD",49545,2020-06-11,54
733650,"JDABD",52856,2020-09-24,54
141542,"JDABD",47047,2020-04-25,54
520295,"JDABD",61451,2020-05-17,54
665055,"JDABD",19659,2020-10-13,54
6880,"JDABD",95087,2020-10-01,54
720975,"JDABD",91882,2020-09-29,54
822330,"JDABD",91246,2020-09-08,54
951030,"JDABD",98655,2020-07-07,54
388289,"JDABD",31533,2020-09-22,54
870369,"JDABD",28671,2020-09-23,54
746310,"JDABD",79561,2020-06-23,54
409360,"JDABD",42960,2020-07-16,54
908022,"JDABD",66847,2020-08-03,54
578578,"JDABD",98437,2020-08-29,54
302812,"JDABD",33740,2020-04-29,54
511705,"JDABD",98329,2020-10-25,54
775448,"JDABD",28597,2020-08-30,54
63347,"JDABD",91984,2020-06-24,54
96906,"JDABD",36816,2020-07-11,54
864736,"JDABD",26843,2020-09-06,54
7969,"JDABD",57019,2020-07-27,54
586912,"JDABD",50442,2020-10-19,54
15062,"JDABD",56909,2020-07-03,54
444229,"JDABD",21133,2020-09-26,54
579096,"JDABD",79037,2020-10-07,54
927139,"JDABD",14691,2020-08-03,54
128302,"JDABD",15049,2020-10-13,54
157306,"JDABD",61286,2020-06-03,54
375842,"JDABD",83343,2020-08-31,54
49371,"JDABD",86583,2020-09-12,54
574161,"JDABD",66517,2020-11-02,54
411099,"JDABD",88762,2020-09-26,54
557687,"JDABD",40886,2020-07-22,54
567874,"JDABD",29487,2020-08-09,54
261280,"JDABD",85047,2020-04-25,54
917695,"JDABD",11733,2020-10-21,54
526009,"JDABD",41533,2020-08-24,54
957333,"JDABD",87088,2020-10-04,54
211950,"JDABD",19498,2020-07-26,54
954309,"JDABD",67632,2020-10-12,54
102291,"JDABD",40584,2020-08-24,54
489447,"JDABD",81330,2020-06-20,54
165219,"JDABD",65075,2020-08-22,54
341789,"JDABD",45320,2020-09-19,54
90791,"JDABD",68027,2020-07-24,54
968694,"JDABD",89716,2020-05-21,54
959693,"JDABD",64955,2020-07-10,54
861101,"JDABD",30817,2020-05-11,54
78681,"JDABD",63092,2020-07-26,54
710193,"JDABD",24363,2020-06-27,54
234978,"JDABD",71508,2020-07-13,54
346951,"JDABD",32511,2020-06-21,54
294395,"JDABD",15783,2020-07-09,54
374536,"JDABD",43640,2020-09-30,54
333790,"JDABD",60505,2020-10-15,54
442772,"JDABD",36094,2020-08-24,54
842979,"JDABD",91551,2020-06-12,54
622390,"JDABD",24356,2020-08-14,54
616387,"JDABD",37424,2020-09-15,54
383090,"JDABD",28215,2020-11-05,54
131836,"JDABD",99299,2020-07-28,54
986298,"JDABD",99035,2020-07-25,54
652706,"JDABD",98657,2020-04-22,54
523812,"JDABD",12584,2020-06-26,54
254905,"JDABD",33970,2020-06-23,54
962757,"JDABD",94013,2020-06-07,54
600057,"JDABD",83088,2020-08-25,54
862827,"JDABD",95714,2020-05-03,54
504222,"JDABD",55463,2020-08-21,54
569849,"JDABD",46464,2020-07-28,54
713774,"JDABD",79700,2020-06-23,54
148299,"JDABD",46356,2020-07-16,54
607099,"JDABD",69686,2020-08-08,54
229909,"JDABD",31595,2020-08-28,54
374475,"JDABD",10769,2020-07-27,54
165513,"JDABD",76358,2020-11-05,54
235332,"JDABD",39336,2020-07-12,54
654535,"JDABD",31215,2020-10-31,54
962213,"JDABD",31638,2020-09-28,54
759264,"JDABD",82846,2020-07-10,54
317742,"JDABD",13671,2020-10-31,54
472787,"JDABD",41300,2020-11-10,54
584550,"JDABD",23677,2020-07-20,54
239985,"JDABD",59852,2020-06-24,54
179512,"JDABD",82160,2020-08-21,54
451935,"JDABD",46931,2020-04-13,54
482180,"JDABD",95571,2020-08-24,54
886883,"JDABD",39333,2020-09-26,54
134863,"JDABD",27685,2020-10-13,54
200313,"JDABD",66749,2020-08-08,54
440095,"JDABD",26972,2020-06-28,54
531837,"JDABD",12034,2020-06-18,54
778266,"JDABD",72826,2020-10-06,54
915172,"JDABD",52730,2020-08-10,54
549971,"JDABD",57790,2020-08-16,54
963319,"JDABD",11628,2020-07-18,54
164524,"JDABD",66421,2020-10-09,54
849412,"JDABD",96153,2020-05-20,54
677931,"JDABD",92874,2020-05-04,54
755649,"JDABD",21664,2020-07-17,54
465650,"JDABD",91504,2020-09-03,54
438910,"JDABD",82357,2020-07-26,54
59001,"JDABD",29092,2020-10-17,54
77222,"JDABD",32039,2020-11-02,54
740031,"JDABD",24358,2020-08-13,54
327897,"JDABD",69440,2020-06-16,54
47757,"JDABD",56711,2020-10-14,54
904944,"JDABD",14277,2020-06-27,54
538935,"JDABD",89405,2020-04-13,54
744130,"JDABD",67294,2020-10-09,54
690255,"JDABD",62430,2020-11-01,54
573330,"JDABD",85107,2020-06-24,54
72512,"JDABD",44129,2020-07-27,54
242544,"JDABD",26129,2020-09-28,54
915933,"JDABD",77724,2020-07-08,54
53654,"JDABD",55534,2020-09-28,54
977836,"JDABD",70116,2020-09-18,54
730770,"JDABD",40093,2020-06-05,54
526993,"JDABD",82710,2020-06-14,54
23905,"JDABD",34230,2020-09-26,54
447382,"JDABD",76534,2020-08-13,54
327516,"JDABD",21059,2020-09-26,54
465614,"JDABD",85449,2020-08-12,54
165504,"JDABD",92693,2020-07-03,54
936545,"JDABD",70676,2020-07-01,54
17407,"JDABD",39605,2020-06-28,54
783542,"JDABD",98806,2020-08-28,54
407191,"JDABD",36419,2020-05-09,54
97542,"JDABD",22132,2020-10-01,54
18121,"JDABD",16297,2020-08-06,54
222251,"JDABD",85201,2020-08-05,54
810516,"JDABD",41825,2020-07-28,54
976043,"JDABD",95822,2020-10-20,54
340785,"JDABD",98165,2020-06-16,54
153111,"JDABD",80950,2020-07-12,54
651695,"JDABD",92911,2020-09-20,54
364463,"JDABD",89638,2020-08-22,54
515658,"JDABD",33145,2020-08-30,54
419494,"JDABD",38380,2020-06-02,54
7726,"JDABD",33586,2020-07-10,54
419518,"JDABD",92351,2020-11-10,54
910896,"JDABD",70258,2020-06-01,54
105373,"JDABD",88841,2020-06-27,54
384859,"JDABD",63543,2020-06-17,54
996435,"JDABD",93480,2020-04-20,54
209344,"JDABD",26518,2020-08-04,54
357176,"JDABD",94845,2020-08-04,54
222337,"JDABD",40108,2020-06-02,54
183856,"JDABD",71165,2020-08-01,54
60362,"JDABD",73536,2020-09-04,54
436435,"JDABD",95483,2020-11-16,54
553875,"JDABD",44884,2020-10-20,54
422622,"JDABD",40353,2020-09-04,54
963964,"JDABD",51325,2020-06-15,54
506591,"JDABD",27095,2020-08-05,54
582709,"JDABD",68973,2020-07-05,54
83503,"JDABD",98471,2020-06-19,54
435156,"JDABD",36237,2020-09-15,54
295639,"JDABD",58580,2020-10-07,54
851799,"JDABD",34900,2020-08-25,54
805501,"JDABD",74192,2020-05-15,54
631175,"JDABD",96219,2020-07-14,54
781595,"JDABD",58980,2020-08-04,54
665949,"JDABD",64229,2020-08-08,54
863047,"JDABD",52771,2020-09-24,54
241951,"JDABD",75590,2020-09-11,54
600969,"JDABD",71799,2020-10-20,54
116332,"JDABD",16612,2020-05-13,54
993797,"JDABD",21113,2020-07-23,54
1556,"JDABD",64047,2020-12-01,54
298228,"JDABD",59633,2020-08-11,54
891643,"JDABD",51913,2020-07-26,54
13215,"JDABD",58193,2020-07-22,54
699010,"JDABD",94022,2020-06-27,54
383235,"JDABD",73903,2020-10-06,54
328044,"JDABD",39188,2020-12-04,54
27196,"JDABD",79016,2020-07-25,54
80511,"JDABD",99153,2020-07-26,54
571033,"JDABD",33394,2020-07-13,54
48447,"JDABD",15112,2020-06-24,54
366024,"JDABD",81660,2020-08-07,54
309541,"JDABD",63194,2020-05-16,54
438378,"JDABD",17443,2020-07-02,54
981823,"JDABD",70272,2020-08-27,54
582447,"JDABD",32302,2020-07-15,54
136989,"JDABD",78289,2020-08-06,54
177765,"JDABD",41825,2020-09-12,54
799662,"JDABD",31205,2020-08-07,54
861121,"JDABD",11671,2020-09-25,54
981521,"JDABD",89011,2020-08-22,54
440231,"JDABD",17687,2020-06-29,54
955473,"JDABD",29582,2020-10-08,54
286900,"JDABD",13947,2020-08-21,54
425183,"JDABD",34218,2020-08-20,54
1773,"JDABD",17590,2020-06-18,54
235810,"JDABD",74275,2020-07-20,54
335285,"JDABD",63004,2020-05-22,54
181443,"JDABD",59558,2020-10-09,54
583674,"JDABD",19849,2020-05-26,54
762080,"JDABD",67740,2020-10-19,54
307588,"JDABD",28107,2020-11-09,54
631039,"JDABD",13254,2020-08-13,54
354598,"JDABD",70556,2020-07-24,54
48191,"JDABD",77611,2020-08-15,54
558750,"JDABD",73653,2020-09-21,54
527333,"JDABD",22447,2020-09-03,54
426179,"JDABD",53416,2020-08-30,54
901625,"JDABD",13673,2020-07-09,54
396170,"JDABD",87532,2020-10-20,54
795898,"JDABD",28342,2020-07-02,54
744454,"JDABD",70753,2020-06-02,54
605309,"JDABD",81583,2020-08-23,54
11372,"JDABD",27870,2020-09-14,54
455976,"JDABD",88289,2020-07-28,54
798547,"JDABD",15687,2020-09-07,54
679775,"JDABD",18322,2020-08-07,54
670899,"JDABD",31788,2020-08-04,54
398940,"JDABD",22303,2020-10-13,54
50691,"JDABD",81885,2020-07-14,54
603440,"JDABD",14281,2020-10-09,54
685225,"JDABD",25512,2020-10-02,54
378491,"JDABD",90288,2020-09-06,54
811800,"JDABD",95926,2020-07-30,54
414182,"JDABD",19952,2020-08-21,54
83479,"JDABD",31810,2020-06-07,54
579342,"JDABD",49431,2020-06-16,54
493110,"JDABD",41118,2020-08-13,54
220165,"JDABD",64685,2020-09-11,54
745222,"JDABD",57159,2020-09-04,54
913881,"JDABD",91478,2020-06-17,54
574437,"JDABD",92212,2020-07-26,54
589748,"JDABD",77726,2020-10-17,54
975673,"JDABD",21164,2020-06-29,54
495550,"JDABD",93088,2020-06-08,54
1650,"JDABD",17170,2020-06-16,54
295279,"JDABD",33540,2020-10-30,54
722859,"JDABD",23119,2020-05-19,54
45143,"JDABD",99088,2020-06-24,54
570891,"JDABD",35728,2020-08-07,54
614794,"JDABD",70300,2020-05-19,54
28382,"JDABD",11011,2020-06-19,54
24761,"JDABD",10956,2020-10-06,54
991917,"JDABD",34019,2020-06-18,54
289922,"JDABD",85529,2020-08-09,54
10059,"JDABD",26983,2020-09-09,54
61232,"JDABD",92606,2020-06-01,54
177535,"JDABD",33074,2020-10-21,54
226736,"JDABD",28337,2020-05-30,54
996244,"JDABD",36973,2020-07-01,54
540620,"JDABD",73194,2020-08-06,54
261904,"JDABD",50424,2020-07-28,54
844424,"JDABD",72616,2020-08-06,54
877057,"JDABD",31127,2020-08-04,54
865201,"JDABD",43721,2020-08-01,54
242129,"JDABD",19787,2020-07-16,54
383244,"JDABD",30151,2020-09-28,54
878364,"JDABD",49269,2020-06-12,54
700414,"JDABD",84726,2020-08-28,54
235304,"JDABD",80858,2020-12-17,54
326708,"JDABD",46317,2020-07-18,54
287313,"JDABD",23233,2020-06-21,54
764276,"JDABD",20467,2020-06-19,54
227653,"JDABD",10191,2020-08-28,54
187755,"JDABD",32376,2020-07-21,54
183249,"JDABD",96720,2020-09-04,54
908484,"JDABD",41960,2020-07-04,54
49102,"JDABD",81271,2020-09-05,54
577535,"JDABD",58755,2020-04-07,54
